x_km,y_km,z_km,tsec
5161.920511689851,-3287.895978949253,-3565.9875850623985,2880.0
5168.454749007018,-3228.1502674172525,-3610.823375968308,2890.0
5174.4092863111455,-3168.042482724669,-3655.2541726421987,2900.0
5179.7834551027945,-3107.5793662456285,-3699.274991226936,2910.0
5184.5766518077635,-3046.7676991224953,-3742.88089371809,2920.0
5188.7883378446095,-2985.614301511388,-3786.066988513762,2930.0
5192.418039685036,-2924.1260318234085,-3828.8284309592896,2940.0
5195.465348907092,-2862.309785961641,-3871.1604238867953,2950.0
5197.929922241226,-2800.1724965539925,-3913.058218149538,2960.0
5199.811481609137,-2737.7211321819937,-3954.5171131509396,2970.0
5201.109814155476,-2674.962696605617,-3995.5324573683206,2980.0
5201.824772272335,-2611.9042279841947,-4036.099648871213,2990.0
5201.956273616578,-2548.5527980935367,-4076.2141358342406,3000.0
5201.504301119961,-2484.915511539319,-4115.871417044486,3010.0
5200.46890299207,-2420.9995049668346,-4155.067042403298,3020.0
5198.850192716073,-2356.811946267185,-4193.796613422493,3030.0
5196.648349037279,-2292.360033779992,-4232.055783714888,3040.0
5193.8636159444995,-2227.6509954927565,-4269.840259479097,3050.0
5190.496302644224,-2162.6920882368777,-4307.145799978569,3060.0
5186.546783527621,-2097.490596880494,-4343.968218014796,3070.0
5182.015498130341,-2032.0538335181739,-4380.303380394645,3080.0
5176.90295108514,-1966.3891366576022,-4416.147208391744,3090.0
5171.209712067341,-1900.5038704032665,-4451.495678201928,3100.0
5164.936415733108,-1834.405423637325,-4486.344821392605,3110.0
5158.083761650571,-1768.1012091976795,-4520.690725346092,3120.0
5150.652514223781,-1701.598663053367,-4554.529533696788,3130.0
5142.643502609519,-1634.9052434773532,-4587.857446762196,3140.0
5134.057620626966,-1568.0284302168138,-4620.670721967708,3150.0
5124.895826660238,-1500.975723661003,-4652.965674265136,3160.0
5115.1591435537875,-1433.7546440067883,-4684.738676544913,3170.0
5104.848658500715,-1366.3727304219476,-4715.986160041949,3180.0
5093.965522923949,-1298.8375402063202,-4746.704614735068,3190.0
5082.510952350354,-1231.1566479508806,-4776.890589740014,3200.0
5070.486226277758,-1163.3376446948737,-4806.54069369594,3210.0
5057.892688034909,-1095.38813708104,-4835.651595145394,3220.0
5044.731744634396,-1027.3157465090846,-4864.220022907702,3230.0
5031.004866618507,-959.12810828743,-4892.2427664457355,3240.0
5016.7135878980935,-890.83287078336,-4919.716676226043,3250.0
5001.859505584417,-822.4376945716699,-4946.638664072255,3260.0
4986.444279814017,-753.9502515818949,-4973.005703511758,3270.0
4970.469633566592,-685.3782242441816,-4998.814830115605,3280.0
4953.937352475951,-616.729304633967,-5024.063141831591,3290.0
4936.849284634026,-548.0111936154726,-5048.74779931049,3300.0
4919.2073403879585,-479.23159998416867,-5072.866026225398,3310.0
4901.013492130318,-410.3982396082842,-5096.415109584148,3320.0
4882.269774082434,-341.51883456943426,-5119.392400034768,3330.0
4862.978282070885,-272.6011123024727,-5141.795312163947,3340.0
4843.141173297164,-203.6528047346914,-5163.6213247884625,3350.0
4822.760666100538,-134.6816474244033,-5184.867981239562,3360.0
4801.839039714137,-65.69537869904755,-5205.532889640232,3370.0
4780.378634014279,3.2982612071194968,-5225.6137231753555,3380.0
4758.381849263092,72.29153101561246,-5245.108220354706,3390.0
4735.851145844402,141.27668926654985,-5264.014185268757,3400.0
4712.789043992973,210.24599518160193,-5282.329487837275,3410.0
4689.198123517098,279.1917095269362,-5300.052064050672,3420.0
4665.081023514563,348.10609547613234,-5317.179916204067,3430.0
4640.440442082029,416.981419472918,-5333.711113124078,3440.0
4615.279136017865,485.80995209364437,-5349.643790388263,3450.0
4589.599920518437,554.5839689094289,-5364.976150537214,3460.0
4563.405668867919,623.2957513478318,-5379.706463279282,3470.0
4536.69931212162,691.9375875540363,-5393.833065687889,3480.0
4509.483838782901,760.5017732513531,-5407.35436239143,3490.0
4481.762294473684,828.9806126010287,-5420.2688257557165,3500.0
4453.537781598596,897.3664190612294,-5432.574996058948,3510.0
4424.813459002783,965.651516245121,-5444.271481659208,3520.0
4395.592541623443,1033.8282387779245,-5455.356959154435,3530.0
4365.878300135098,1101.8889331528867,-5465.8301735348705,3540.0
4335.674060588624,1169.8259585860644,-5475.689938327955,3550.0
4304.983204044132,1237.6316878698192,-5484.935135735667,3560.0
4273.80916619769,1305.298508224915,-5493.56471676426,3570.0
4242.155437001919,1372.8188221511762,-5501.577701346412,3580.0
4210.025560280576,1440.185048276546,-5508.973178455763,3590.0
4177.423133337042,1507.3896222045198,-5515.750306213806,3600.0
4144.351806556893,1574.4249973597855,-5521.908311989146,3610.0
4110.815283004474,1641.2836458320737,-5527.446492489098,3620.0
4076.8173180136014,1707.9580592180205,-5532.364213843614,3630.0
4042.361718772406,1774.4407494610257,-5536.660911681531,3640.0
4007.452343902348,1840.7242496889824,-5540.336091199113,3650.0
3972.093103031468,1906.8011150497994,-5543.389327220916,3660.0
3936.2879563619176,1972.6639235446085,-5545.82026425291,3670.0
3900.0409142317994,2038.3052768585785,-5547.6286165279125,3680.0
3863.356036671392,2103.717801189218,-5548.8141680432645,3690.0
3826.2374329537465,2168.8941480721533,-5549.376772590796,3700.0
3788.6892611398025,2233.8269952041574,-5549.316353779036,3710.0
3750.7157276179514,2298.50904726348,-5548.632905047685,3720.0
3712.3210866382,2362.933036727286,-5547.326489674334,3730.0
3673.50963984092,2427.0917246861513,-5545.397240773435,3740.0
3634.285735780249,2490.97790165554,-5542.845361287505,3750.0
3594.6537694422163,2554.5843883841426,-5539.671123970586,3760.0
3554.6181817575957,2617.9040366590098,-5535.874871363944,3770.0
3514.1834591096044,2680.929730107352,-5531.457015763997,3780.0
3473.354132836421,2743.654384994995,-5526.418039182503,3790.0
3432.1347787286536,2806.0709510212932,-5520.758493298978,3800.0
3390.5300165217463,2868.1724121105244,-5514.478999405367,3810.0
3348.544509383426,2929.9517871995886,-5507.580248342971,3820.0
3306.182963396214,2991.402131021964,-5500.063000431603,3830.0
3263.450127035064,3052.5165348878563,-5491.928085391033,3840.0
3220.350790640201,3113.288127460376,-5483.17640225468,3850.0
3176.889785885184,3173.710075527748,-5473.808919275573,3860.0
3133.0719852402876,3233.775584771399,-5463.826673824603,3870.0
3088.902301431211,3293.47790052988,-5453.230772281041,3880.0
3044.3856868932407,3352.8103085584935,-5442.022389915381,3890.0
2999.527133220846,3411.766135784602,-5430.202770764457,3900.0
2954.331670612831,3470.3387510584653,-5417.773227498894,3910.0
2908.8043673130624,3528.5215658995844,-5404.735141282889,3920.0
2862.950329046866,3586.3080352383954,-5391.089961626319,3930.0
2816.7746984531213,3643.6916581533137,-5376.839206229215,3940.0
2770.2826545121306,3700.665978602976,-5361.984460818603,3950.0
2723.4794119693165,3757.224586153647,-5346.52737897771,3960.0
2676.3702207548286,3813.361116701661,-5330.469681967595,3970.0
2628.960365399102,3869.069253190859,-5313.813158541177,3980.0
2581.2551644444397,3924.342726324906,-5296.559664749703,3990.0
2533.2599698526737,3979.1753152744454,-5278.711123741669,4000.0
2484.9801664089878,4033.560848378961,-5260.269525554199,4010.0
2436.4211711219273,4087.4932038433367,-5241.236926896928,4020.0
2387.5884326197347,4140.966310428926,-5221.61545092839,4030.0
2338.4874305429767,4193.9741481391875,-5201.407287024944,4040.0
2289.1236749336294,4246.510748899682,-5180.614690542248,4050.0
2239.5027056205904,4298.570197232458,-5159.239982569315,4060.0
2189.630091601775,4350.1466309246625,-5137.285549675166,4070.0
2139.5114304228205,4401.234241691346,-5114.753843648141,4080.0
2089.152347552415,4451.827275832417,-5091.647381227804,4090.0
2038.5584957544745,4501.920034883538,-5067.9687438296005,4100.0
1987.7355544570044,4551.506876261117,-5043.72057726216,4110.0
1936.6892291179706,4600.582213901045,-5018.905591437387,4120.0
1885.4252505880322,4649.140518891344,-4993.526560073266,4130.0
1833.949374470341,4697.176320098514,-4967.586320389519,4140.0
1782.267380477425,4744.684204787538,-4941.087772796038,4150.0
